"SPECIES","YEAR","WEEKNO","NM"
78,1985,1,1.45788987857325e-18
78,1985,2,1.45788987857325e-18
78,1985,3,1.45788987857325e-18
78,1985,4,1.45788987857325e-18
78,1985,5,1.45788987857325e-18
78,1985,6,1.45788987857325e-18
78,1985,7,1.45788987857325e-18
78,1985,8,1.45788987857325e-18
78,1985,9,1.45788987857325e-18
78,1985,10,6.99126590684573e-17
78,1985,11,3.73541252524909e-11
78,1985,12,1.91318250249524e-06
78,1985,13,0.00164391976911593
78,1985,14,0.0456552397882616
78,1985,15,0.181700002217299
78,1985,16,0.322682191574503
78,1985,17,0.287446843775829
78,1985,18,0.12084246683427
78,1985,19,0.0288769429168068
78,1985,20,0.00692812695526651
78,1985,21,0.00287136239715763
78,1985,22,0.00122298454906671
78,1985,23,0.000127093651861186
78,1985,24,9.11696767091789e-07
78,1985,25,6.53790160112096e-10
78,1985,26,1.4788211848814e-13
78,1986,1,1.14703953225982e-18
78,1986,2,1.14703953225982e-18
78,1986,3,1.14703953225982e-18
78,1986,4,1.14703953225982e-18
78,1986,5,1.14703953225982e-18
78,1986,6,1.14703953225982e-18
78,1986,7,1.14703953225982e-18
78,1986,8,1.14703953225982e-18
78,1986,9,1.14703953225982e-18
78,1986,10,1.14703953225982e-18
78,1986,11,5.41544672697967e-16
78,1986,12,1.06094075751342e-09
78,1986,13,4.4748846965401e-05
78,1986,14,0.0145359363406675
78,1986,15,0.164112199580858
78,1986,16,0.33660880135865
78,1986,17,0.286552380739485
78,1986,18,0.135607940358669
78,1986,19,0.0458471934617244
78,1986,20,0.0124977669866048
78,1986,21,0.0030036113440419
78,1986,22,0.000730753297598659
78,1986,23,0.000222913103259453
78,1986,24,0.000104130555102017
78,1986,25,7.16699432441587e-05
78,1986,26,5.99530221891737e-05
78,1987,1,2.3326293897035e-18
78,1987,2,2.3326293897035e-18
78,1987,3,2.3326293897035e-18
78,1987,4,2.3326293897035e-18
78,1987,5,2.3326293897035e-18
78,1987,6,2.3326293897035e-18
78,1987,7,2.3326293897035e-18
78,1987,8,2.3326293897035e-18
78,1987,9,2.3326293897035e-18
78,1987,10,4.14020000868801e-14
78,1987,11,1.65618549659482e-09
78,1987,12,1.26327814525578e-05
78,1987,13,0.00511488432682076
78,1987,14,0.128128588214394
78,1987,15,0.380776331915563
78,1987,16,0.269742257444426
78,1987,17,0.10454341179586
78,1987,18,0.0515277672382352
78,1987,19,0.0386313260283193
78,1987,20,0.018813175878571
78,1987,21,0.00249058079903574
78,1987,22,0.000128019410006519
78,1987,23,1.05523820232722e-05
78,1987,24,4.99608643344782e-06
78,1987,25,1.18908094738818e-05
78,1987,26,6.35832331595545e-05
78,1988,1,4.18440234511208e-18
78,1988,2,4.18440234511208e-18
78,1988,3,4.18440234511208e-18
78,1988,4,6.63427712925979e-17
78,1988,5,3.90832664524022e-15
78,1988,6,2.26426447845234e-13
78,1988,7,1.26030604360245e-11
78,1988,8,6.94559969173042e-10
78,1988,9,4.15452027741094e-08
78,1988,10,2.87495782130175e-06
78,1988,11,0.000170182158427914
78,1988,12,0.00503219473790778
78,1988,13,0.0475523298880821
78,1988,14,0.156470822514044
78,1988,15,0.235080014328857
78,1988,16,0.21101215459461
78,1988,17,0.147136218598784
78,1988,18,0.102951310581912
78,1988,19,0.067630255263856
78,1988,20,0.0236709054047734
78,1988,21,0.00254314035044982
78,1988,22,0.000137087040048977
78,1988,23,1.49349686900125e-05
78,1988,24,1.13921571782963e-05
78,1988,25,5.02413967293864e-05
78,1988,26,0.000533898805232389
78,1989,1,3.72441440428498e-15
78,1989,2,5.81977440770206e-14
78,1989,3,9.11941379832424e-13
78,1989,4,1.43694328101814e-11
78,1989,5,2.2717618440886e-10
78,1989,6,3.55831059314362e-09
78,1989,7,5.45059641162592e-08
78,1989,8,8.30224231071264e-07
78,1989,9,1.32315317816281e-05
78,1989,10,0.000227871976904707
78,1989,11,0.00344772826284296
78,1989,12,0.0319296819582615
78,1989,13,0.133613298348401
78,1989,14,0.261496377010147
78,1989,15,0.278631505311665
78,1989,16,0.183276891973807
78,1989,17,0.0782088801865939
78,1989,18,0.0224815858568831
78,1989,19,0.0049740284153019
78,1989,20,0.00112245558746152
78,1989,21,0.000341445281035701
78,1989,22,0.000140304506434027
78,1989,23,6.14263902437602e-05
78,1989,24,2.30104705001105e-05
78,1989,25,7.27557512190212e-06
78,1989,26,2.11282558861392e-06
78,1990,1,3.25361487418711e-17
78,1990,2,1.57080085467745e-15
78,1990,3,8.7680670819531e-14
78,1990,4,6.53205349512369e-12
78,1990,5,5.78723248716797e-10
78,1990,6,3.15739180912906e-08
78,1990,7,5.25566385674808e-07
78,1990,8,2.75874508087513e-06
78,1990,9,1.1043639688151e-05
78,1990,10,7.90855579805068e-05
78,1990,11,0.000960874430135139
78,1990,12,0.0104736936983347
78,1990,13,0.0589229047537702
78,1990,14,0.166577610253184
78,1990,15,0.276627587393783
78,1990,16,0.288469744263849
78,1990,17,0.156069847028996
78,1990,18,0.0348831232223456
78,1990,19,0.00443965245609814
78,1990,20,0.00103809767615918
78,1990,21,0.00121085198231192
78,1990,22,0.000232561819177763
78,1990,23,5.35345672549488e-09
78,1990,24,2.33698410022757e-18
78,1990,25,2.33698410022757e-18
78,1990,26,2.33698410022757e-18
78,1991,1,1.1050795240014e-16
78,1991,2,1.21985280977879e-15
78,1991,3,1.3423121945606e-14
78,1991,4,1.46784116199613e-13
78,1991,5,1.59907373234985e-12
78,1991,6,1.76042379239761e-11
78,1991,7,1.98739375750357e-10
78,1991,8,2.25766573495406e-09
78,1991,9,2.43609283770649e-08
78,1991,10,2.3848812969449e-07
78,1991,11,2.38018373667322e-06
78,1991,12,3.02185972722332e-05
78,1991,13,0.000552470999522908
78,1991,14,0.00945442103923949
78,1991,15,0.0811908519320608
78,1991,16,0.233849775137654
78,1991,17,0.284849826910035
78,1991,18,0.20685572401014
78,1991,19,0.112498615713202
78,1991,20,0.0481398793812046
78,1991,21,0.0167294464435211
78,1991,22,0.00466936799124951
78,1991,23,0.00099761377867989
78,1991,24,0.000157357182704184
78,1991,25,1.96127376626392e-05
78,1991,26,2.1726372872151e-06
78,1992,1,1.27806567105467e-18
78,1992,2,1.27806567105467e-18
78,1992,3,1.27806567105467e-18
78,1992,4,1.62337183742321e-18
78,1992,5,1.71211296150004e-16
78,1992,6,1.69897282122952e-14
78,1992,7,1.45705875193954e-12
78,1992,8,1.20515755534645e-10
78,1992,9,1.34358845452401e-08
78,1992,10,2.6501816406891e-06
78,1992,11,0.000505998877058076
78,1992,12,0.0290917381205595
78,1992,13,0.200008482778628
78,1992,14,0.269825030599111
78,1992,15,0.191890328487242
78,1992,16,0.144449573866437
78,1992,17,0.0998944481339086
78,1992,18,0.0475384552304209
78,1992,19,0.0136656623585163
78,1992,20,0.00266364087666458
78,1992,21,0.000403120287426365
78,1992,22,5.31187845186657e-05
78,1992,23,6.71078138684797e-06
78,1992,24,8.85983592129045e-07
78,1992,25,1.23429348414308e-07
78,1992,26,1.7665666827876e-08
78,1993,1,1.69686424475779e-18
78,1993,2,1.69686424475779e-18
78,1993,3,1.69686424475779e-18
78,1993,4,1.69686424475779e-18
78,1993,5,1.69686424475779e-18
78,1993,6,1.69686424475779e-18
78,1993,7,1.69686424475779e-18
78,1993,8,1.69686424475779e-18
78,1993,9,1.69686424475779e-18
78,1993,10,8.7748758338391e-13
78,1993,11,0.000242789211611342
78,1993,12,0.0225509917696643
78,1993,13,0.0818495646104831
78,1993,14,0.202522279225389
78,1993,15,0.279124802740369
78,1993,16,0.19963561347734
78,1993,17,0.101574107917978
78,1993,18,0.0537633178332502
78,1993,19,0.0332204710791717
78,1993,20,0.0178385731431818
78,1993,21,0.00608490531428289
78,1993,22,0.00130973869063692
78,1993,23,0.000230387383155005
78,1993,24,4.22225603757469e-05
78,1993,25,8.46138982713107e-06
78,1993,26,1.77365240542846e-06
78,1994,1,1.6904501919043e-18
78,1994,2,1.6904501919043e-18
78,1994,3,1.6904501919043e-18
78,1994,4,1.6904501919043e-18
78,1994,5,1.6904501919043e-18
78,1994,6,4.60351679261108e-10
78,1994,7,3.64784088687862e-06
78,1994,8,8.38204783934148e-07
78,1994,9,9.68057196942033e-09
78,1994,10,8.26331657819581e-09
78,1994,11,9.71555016283131e-07
78,1994,12,0.000396364532961607
78,1994,13,0.0225942924574302
78,1994,14,0.149397573170396
78,1994,15,0.272325455582348
78,1994,16,0.271222459663251
78,1994,17,0.172969640510439
78,1994,18,0.075428315584194
78,1994,19,0.0253013626534336
78,1994,20,0.00796105169897979
78,1994,21,0.00237700415938255
78,1994,22,2.10039738083788e-05
78,1994,23,8.44807181358947e-12
78,1994,24,1.6904501919043e-18
78,1994,25,1.6904501919043e-18
78,1994,26,1.6904501919043e-18
78,1995,1,1.78922392638393e-18
78,1995,2,2.00121393847461e-17
78,1995,3,5.6430516510728e-16
78,1995,4,1.63188385697329e-14
78,1995,5,4.79128941982757e-13
78,1995,6,1.34851869600402e-11
78,1995,7,3.43003818778242e-10
78,1995,8,8.5079676290893e-09
78,1995,9,2.59592609099082e-07
78,1995,10,1.18374152062407e-05
78,1995,11,0.000572696212594102
78,1995,12,0.0147553220063865
78,1995,13,0.113425008839495
78,1995,14,0.278405293706052
78,1995,15,0.292445291635007
78,1995,16,0.174836959070483
78,1995,17,0.0773212784860512
78,1995,18,0.0325858890590619
78,1995,19,0.0126357240734022
78,1995,20,0.00278424088077466
78,1995,21,0.000213858645609258
78,1995,22,6.20791682404768e-06
78,1995,23,1.20827288542677e-07
78,1995,24,2.6904521362747e-09
78,1995,25,7.53808985870564e-11
78,1995,26,2.37063825598972e-12
78,1996,1,1.23988111551376e-18
78,1996,2,1.23988111551376e-18
78,1996,3,1.23988111551376e-18
78,1996,4,1.23988111551376e-18
78,1996,5,1.23988111551376e-18
78,1996,6,1.479889170049e-18
78,1996,7,2.9166753341814e-16
78,1996,8,5.63523623944346e-14
78,1996,9,1.28273771990787e-11
78,1996,10,3.98005020950403e-09
78,1996,11,1.15548011538306e-06
78,1996,12,0.000153845136582494
78,1996,13,0.00516958991361455
78,1996,14,0.0475854493326805
78,1996,15,0.164915595991999
78,1996,16,0.280701387739805
78,1996,17,0.263185297507973
78,1996,18,0.148540444713989
78,1996,19,0.0583918085889791
78,1996,20,0.0202125946378993
78,1996,21,0.00769088318658021
78,1996,22,0.00278776867432747
78,1996,23,0.00060845172938199
78,1996,24,5.35001690863515e-05
78,1996,25,2.16389099064167e-06
78,1996,26,5.93130626608498e-08
78,1997,1,1.27694430420892e-18
78,1997,2,1.27694430420892e-18
78,1997,3,1.27694430420892e-18
78,1997,4,1.27694430420892e-18
78,1997,5,1.27694430420892e-18
78,1997,6,1.27694430420892e-18
78,1997,7,1.27694430420892e-18
78,1997,8,3.15570459907188e-13
78,1997,9,2.76872024236017e-07
78,1997,10,0.000995187864137244
78,1997,11,0.0225984784218413
78,1997,12,0.0461243528665551
78,1997,13,0.086109183967999
78,1997,14,0.186484359481496
78,1997,15,0.288121739691489
78,1997,16,0.22676774710196
78,1997,17,0.0999721375962838
78,1997,18,0.0293845242667702
78,1997,19,0.00778598491857688
78,1997,20,0.0030640126056615
78,1997,21,0.00244966959382904
78,1997,22,0.000142343831136399
78,1997,23,9.19924309951417e-10
78,1997,24,1.27694430420892e-18
78,1997,25,1.27694430420892e-18
78,1997,26,1.27694430420892e-18
78,1998,1,2.64506280701834e-10
78,1998,2,6.76076556091249e-10
78,1998,3,1.80706989856508e-09
78,1998,4,5.27933256713838e-09
78,1998,5,1.6269196509546e-08
78,1998,6,4.31755519370686e-08
78,1998,7,8.01165630514046e-08
78,1998,8,1.35462285880079e-07
78,1998,9,4.69971444370451e-07
78,1998,10,7.00839766053122e-06
78,1998,11,0.000284874040902906
78,1998,12,0.00925899069606812
78,1998,13,0.0846621251358684
78,1998,14,0.227700201266528
78,1998,15,0.274992468062357
78,1998,16,0.210789819670572
78,1998,17,0.116026034880561
78,1998,18,0.049854042614798
78,1998,19,0.0180145880557336
78,1998,20,0.00581550989624035
78,1998,21,0.00177913350934051
78,1998,22,0.000544445609296316
78,1998,23,0.000175159655236485
78,1998,24,6.1822659971538e-05
78,1998,25,2.36265264898755e-05
78,1998,26,9.39630034978913e-06
78,1999,1,1.50466851463211e-18
78,1999,2,1.50466851463211e-18
78,1999,3,1.50466851463211e-18
78,1999,4,1.50466851463211e-18
78,1999,5,1.50466851463211e-18
78,1999,6,1.50466851463211e-18
78,1999,7,6.68211721332953e-18
78,1999,8,6.3239524058392e-13
78,1999,9,1.49393112503449e-08
78,1999,10,1.93214719791957e-05
78,1999,11,0.00143502927854394
78,1999,12,0.0176203656936126
78,1999,13,0.0916344223747312
78,1999,14,0.244984543962779
78,1999,15,0.315255276106519
78,1999,16,0.200112871950054
78,1999,17,0.0833328266337437
78,1999,18,0.0315679066733891
78,1999,19,0.0112730554260368
78,1999,20,0.00250399433142847
78,1999,21,0.000229901408557724
78,1999,22,1.3229008122725e-05
78,1999,23,1.47645120895062e-06
78,1999,24,8.72538422300655e-07
78,1999,25,2.2842014033631e-06
78,1999,26,1.26075495239941e-05
78,2000,1,1.47857702900307e-18
78,2000,2,1.47857702900307e-18
78,2000,3,1.47857702900307e-18
78,2000,4,1.47857702900307e-18
78,2000,5,1.47857702900307e-18
78,2000,6,1.47857702900307e-18
78,2000,7,1.47857702900307e-18
78,2000,8,3.2278115336927e-15
78,2000,9,3.23818804797009e-05
78,2000,10,1.33898948085798e-05
78,2000,11,0.000197134091482616
78,2000,12,0.00871962911728823
78,2000,13,0.0919020593050519
78,2000,14,0.211540651844484
78,2000,15,0.228163374433341
78,2000,16,0.2022854285451
78,2000,17,0.144540430983545
78,2000,18,0.0737111220020678
78,2000,19,0.0269888094830361
78,2000,20,0.00869683415263068
78,2000,21,0.00287293466662438
78,2000,22,0.000334184566330731
78,2000,23,1.63497956214932e-06
78,2000,24,5.41641054000428e-11
78,2000,25,2.76101272817381e-17
78,2000,26,1.47857702900307e-18
78,2001,1,1.9763513643467e-18
78,2001,2,1.9763513643467e-18
78,2001,3,1.9763513643467e-18
78,2001,4,1.9763513643467e-18
78,2001,5,1.9763513643467e-18
78,2001,6,1.9763513643467e-18
78,2001,7,1.9763513643467e-18
78,2001,8,1.9763513643467e-18
78,2001,9,1.9763513643467e-18
78,2001,10,2.8478237763389e-14
78,2001,11,7.38414603171564e-09
78,2001,12,0.00014554185932634
78,2001,13,0.0328245662501648
78,2001,14,0.210277008539099
78,2001,15,0.251525343629925
78,2001,16,0.229760719148355
78,2001,17,0.166911470909141
78,2001,18,0.078846886656212
78,2001,19,0.0231465872649067
78,2001,20,0.0051394128198249
78,2001,21,0.00106908336173517
78,2001,22,0.000243501431616807
78,2001,23,6.74967656495291e-05
78,2001,24,2.48328398764774e-05
78,2001,25,1.15282410617448e-05
78,2001,26,6.01289893051203e-06
78,2002,1,2.26454838619919e-18
78,2002,2,2.26454838619919e-18
78,2002,3,2.26454838619919e-18
78,2002,4,2.26454838619919e-18
78,2002,5,2.26454838619919e-18
78,2002,6,2.25682195457097e-11
78,2002,7,1.24781674168926e-05
78,2002,8,0.000160052922303969
78,2002,9,2.40781424139666e-05
78,2002,10,2.01015790970049e-05
78,2002,11,0.000282529564386275
78,2002,12,0.00780278421370991
78,2002,13,0.0650048823290492
78,2002,14,0.157520913958994
78,2002,15,0.202753651007546
78,2002,16,0.214788569629147
78,2002,17,0.180528683613762
78,2002,18,0.106802432849616
78,2002,19,0.0438093813126706
78,2002,20,0.014434218297646
78,2002,21,0.00444717995082035
78,2002,22,0.00126834453094044
78,2002,23,0.000288089378088921
78,2002,24,4.57105688920416e-05
78,2002,25,5.37421427357757e-06
78,2002,26,5.43746657233243e-07
78,2003,1,2.0201815211492e-18
78,2003,2,2.0201815211492e-18
78,2003,3,2.0201815211492e-18
78,2003,4,8.62117065570868e-17
78,2003,5,1.08968677885165e-14
78,2003,6,1.47808013020446e-12
78,2003,7,2.37416300893933e-10
78,2003,8,3.9751762533862e-08
78,2003,9,4.70320955660175e-06
78,2003,10,0.000267469655898821
78,2003,11,0.00612992910211248
78,2003,12,0.0543227366922788
78,2003,13,0.184491384524455
78,2003,14,0.281758494158866
78,2003,15,0.240767320921468
78,2003,16,0.139133695827084
78,2003,17,0.0604373421617283
78,2003,18,0.0216159408258878
78,2003,19,0.00710217046425599
78,2003,20,0.0024609383928687
78,2003,21,0.00101514915244447
78,2003,22,0.000397923788338905
78,2003,23,8.76696532503333e-05
78,2003,24,6.86476418745267e-06
78,2003,25,2.22099821787986e-07
78,2003,26,4.61482849007943e-09
78,2004,1,3.85687247772896e-15
78,2004,2,6.70746159545334e-14
78,2004,3,1.16796122252158e-12
78,2004,4,2.03885938737725e-11
78,2004,5,3.56451720508961e-10
78,2004,6,6.20568068768794e-09
78,2004,7,1.06953760166779e-07
78,2004,8,1.83699282051596e-06
78,2004,9,3.21147493093882e-05
78,2004,10,0.000571638952670774
78,2004,11,0.00805849335661328
78,2004,12,0.0595001152383932
78,2004,13,0.166860910719582
78,2004,14,0.219148843028027
78,2004,15,0.199863762549977
78,2004,16,0.16503103365341
78,2004,17,0.111074853606957
78,2004,18,0.0514213032362251
78,2004,19,0.0150545656074402
78,2004,20,0.00292730448818689
78,2004,21,0.000403021682581207
78,2004,22,4.46381844761725e-05
78,2004,23,4.77521762702297e-06
78,2004,24,5.81755393970971e-07
78,2004,25,8.12791354949747e-08
78,2004,26,1.21636539153096e-08
78,2005,1,1.98602007492594e-18
78,2005,2,1.98602007492594e-18
78,2005,3,1.98602007492594e-18
78,2005,4,1.98602007492594e-18
78,2005,5,1.98602007492594e-18
78,2005,6,1.98602007492594e-18
78,2005,7,1.98602007492594e-18
78,2005,8,1.98602007492594e-18
78,2005,9,1.98602007492594e-18
78,2005,10,9.80771846855466e-12
78,2005,11,0.000204544603962981
78,2005,12,0.0197061989486754
78,2005,13,0.0893960315266659
78,2005,14,0.213469384686766
78,2005,15,0.280590556414053
78,2005,16,0.216500158383831
78,2005,17,0.111395634832243
78,2005,18,0.0439214446184344
78,2005,19,0.0154428738278832
78,2005,20,0.00574575524312753
78,2005,21,0.00260316946789237
78,2005,22,0.000923226208948077
78,2005,23,9.95785008368683e-05
78,2005,24,1.43892528703343e-06
78,2005,25,3.79730997939541e-09
78,2005,26,4.27539295714006e-12
78,2006,1,1.49430706803833e-18
78,2006,2,1.49430706803833e-18
78,2006,3,1.49430706803833e-18
78,2006,4,1.49430706803833e-18
78,2006,5,1.49430706803833e-18
78,2006,6,1.15551508403083e-15
78,2006,7,1.77454152407217e-07
78,2006,8,3.90123812858248e-05
78,2006,9,1.7331235592741e-05
78,2006,10,2.10992339710266e-05
78,2006,11,0.000348921913937772
78,2006,12,0.0104019695872202
78,2006,13,0.0945186614260554
78,2006,14,0.240578969519039
78,2006,15,0.283920281211015
78,2006,16,0.222792583315556
78,2006,17,0.110156787912303
78,2006,18,0.0303282925433714
78,2006,19,0.00529357017178971
78,2006,20,0.000987595328284213
78,2006,21,0.000331259670966437
78,2006,22,0.000175553048942195
78,2006,23,7.367502795693e-05
78,2006,24,1.31379560535178e-05
78,2006,25,1.06316413301921e-06
78,2006,26,5.78983725024456e-08
78,2007,1,1.99070666910221e-18
78,2007,2,1.99070666910221e-18
78,2007,3,1.99070666910221e-18
78,2007,4,1.99070666910221e-18
78,2007,5,1.99070666910221e-18
78,2007,6,4.96899399749845e-16
78,2007,7,2.93123786243677e-12
78,2007,8,2.07309105251429e-08
78,2007,9,3.98069918556814e-05
78,2007,10,0.00507620819811854
78,2007,11,0.0493419192134979
78,2007,12,0.113763466188509
78,2007,13,0.171017606876717
78,2007,14,0.209710131772601
78,2007,15,0.199612810951
78,2007,16,0.141331292047135
78,2007,17,0.0728365638205545
78,2007,18,0.0268719267220662
78,2007,19,0.00755446537283044
78,2007,20,0.00194719312192541
78,2007,21,0.000556241290248219
78,2007,22,0.00019137677354704
78,2007,23,7.86006255367347e-05
78,2007,24,3.79409125128627e-05
78,2007,25,2.05859260686405e-05
78,2007,26,1.18424614346139e-05
78,2008,1,2.5052935796468e-18
78,2008,2,2.5052935796468e-18
78,2008,3,2.5052935796468e-18
78,2008,4,2.5052935796468e-18
78,2008,5,2.5052935796468e-18
78,2008,6,2.5052935796468e-18
78,2008,7,2.5052935796468e-18
78,2008,8,2.5052935796468e-18
78,2008,9,3.72214141235556e-05
78,2008,10,0.000101877782640006
78,2008,11,0.000899736006231751
78,2008,12,0.0206884097188591
78,2008,13,0.13177632638717
78,2008,14,0.225485447222614
78,2008,15,0.216667015259974
78,2008,16,0.193668118482219
78,2008,17,0.136317430967177
78,2008,18,0.0569674712259367
78,2008,19,0.0137073987440239
78,2008,20,0.00272048054868955
78,2008,21,0.00064937663587895
78,2008,22,0.000204486056645759
78,2008,23,7.2837478740662e-05
78,2008,24,2.53327029207451e-05
78,2008,25,8.35248119172181e-06
78,2008,26,2.68088496340823e-06
78,2009,1,5.61414901972033e-11
78,2009,2,2.85266026449395e-10
78,2009,3,1.48306562149891e-09
78,2009,4,8.06955704019365e-09
78,2009,5,4.51223424343746e-08
78,2009,6,2.33676245782781e-07
78,2009,7,1.00697536757107e-06
78,2009,8,4.10263262259918e-06
78,2009,9,2.3554721994067e-05
78,2009,10,0.000272084201193786
78,2009,11,0.0045912706350281
78,2009,12,0.0531267280236074
78,2009,13,0.220856638029102
78,2009,14,0.332880297349679
78,2009,15,0.230565592276422
78,2009,16,0.0957456194785381
78,2009,17,0.0337705525186285
78,2009,18,0.0144757474973301
78,2009,19,0.00809092631735793
78,2009,20,0.00404951472153389
78,2009,21,0.00123005291088525
78,2009,22,0.000241605109437145
78,2009,23,4.83551353318045e-05
78,2009,24,1.49233161187052e-05
78,2009,25,7.03628664706352e-06
78,2009,26,4.10317055565832e-06
78,2010,1,2.8522583893153e-18
78,2010,2,2.8522583893153e-18
78,2010,3,2.8522583893153e-18
78,2010,4,2.8522583893153e-18
78,2010,5,2.8522583893153e-18
78,2010,6,2.8522583893153e-18
78,2010,7,2.8522583893153e-18
78,2010,8,2.8522583893153e-18
78,2010,9,5.6035756156852e-05
78,2010,10,8.83062286864319e-05
78,2010,11,0.00054025619767674
78,2010,12,0.0148029073942491
78,2010,13,0.143633826202374
78,2010,14,0.341609668924223
78,2010,15,0.293027416221866
78,2010,16,0.132666003443313
78,2010,17,0.0455704072583326
78,2010,18,0.0169428565448538
78,2010,19,0.00747986648874773
78,2010,20,0.0028628260404467
78,2010,21,0.00066357450513476
78,2010,22,5.52003263147255e-05
78,2010,23,8.47079332355444e-07
78,2010,24,1.38791698261453e-09
78,2010,25,3.74443538019669e-13
78,2010,26,4.09332238182389e-17
78,2011,1,3.30343162713406e-17
78,2011,2,1.27402742828193e-15
78,2011,3,4.84251208067177e-14
78,2011,4,1.7880883633261e-12
78,2011,5,6.4885168459787e-11
78,2011,6,2.47156806737114e-09
78,2011,7,1.0569203913393e-07
78,2011,8,4.57806345902061e-06
78,2011,9,0.000148883407867952
78,2011,10,0.00270605166906986
78,2011,11,0.0244166186009739
78,2011,12,0.108876660295763
78,2011,13,0.24160648171545
78,2011,14,0.283469499633898
78,2011,15,0.190346283465509
78,2011,16,0.0839672234933484
78,2011,17,0.0330622733018714
78,2011,18,0.0161815360352756
78,2011,19,0.00982222005917662
78,2011,20,0.00440099733058757
78,2011,21,0.000863852130049797
78,2011,22,9.29579531816192e-05
78,2011,23,1.30848956237215e-05
78,2011,24,5.2701757904931e-06
78,2011,25,5.62666431350003e-06
78,2011,26,9.79287846042077e-06
78,2012,1,2.57904146920572e-18
78,2012,2,2.57904146920572e-18
78,2012,3,2.57904146920572e-18
78,2012,4,2.57904146920572e-18
78,2012,5,2.4900541985693e-13
78,2012,6,1.39331087373632e-08
78,2012,7,5.97984312710222e-06
78,2012,8,1.83101122038681e-05
78,2012,9,9.61078320189537e-06
78,2012,10,1.97055368256396e-05
78,2012,11,0.000236542093658339
78,2012,12,0.00430416988699639
78,2012,13,0.0361497628575342
78,2012,14,0.124511404566167
78,2012,15,0.226729080255907
78,2012,16,0.2643305301032
78,2012,17,0.199382255718545
78,2012,18,0.0953937764020126
78,2012,19,0.0320644440471827
78,2012,20,0.010131950731469
78,2012,21,0.0040124426163964
78,2012,22,0.00185459202627119
78,2012,23,0.000683161491625682
78,2012,24,0.000142592272826965
78,2012,25,1.79266439385315e-05
78,2012,26,1.74807755367556e-06
78,2013,1,2.11949532657085e-18
78,2013,2,2.11949532657085e-18
78,2013,3,2.11949532657085e-18
78,2013,4,2.11949532657085e-18
78,2013,5,2.11949532657085e-18
78,2013,6,2.11949532657085e-18
78,2013,7,2.50508068486865e-15
78,2013,8,1.80572819617406e-10
78,2013,9,1.64296828650642e-06
78,2013,10,0.000217253089083184
78,2013,11,0.000822094257751532
78,2013,12,0.00109463159509793
78,2013,13,0.00422982644856657
78,2013,14,0.0352868517258977
78,2013,15,0.204926520294878
78,2013,16,0.373430803649351
78,2013,17,0.252861585119704
78,2013,18,0.0895792062427713
78,2013,19,0.0239921196592231
78,2013,20,0.00730901770325934
78,2013,21,0.00366788494567039
78,2013,22,0.00208138709691712
78,2013,23,0.000480662558986654
78,2013,24,1.83647785322794e-05
78,2013,25,1.47146437473446e-07
78,2013,26,5.39011397198567e-10
78,2014,1,1.40942882173474e-18
78,2014,2,1.40942882173474e-18
78,2014,3,1.40942882173474e-18
78,2014,4,1.40942882173474e-18
78,2014,5,1.40942882173474e-18
78,2014,6,1.40942882173474e-18
78,2014,7,1.99269984322666e-13
78,2014,8,9.88910898259296e-05
78,2014,9,0.000913984601847603
78,2014,10,0.000669147851758295
78,2014,11,0.00502074192976712
78,2014,12,0.0608730691059389
78,2014,13,0.227808148898251
78,2014,14,0.274992050805849
78,2014,15,0.201966318053284
78,2014,16,0.136734817106134
78,2014,17,0.068716766002989
78,2014,18,0.0185519000821269
78,2014,19,0.0028160916089742
78,2014,20,0.000445643938189489
78,2014,21,0.000138576207020878
78,2014,22,8.85988842008609e-05
78,2014,23,7.32489740955649e-05
78,2014,24,5.07607853691389e-05
78,2014,25,2.77623337410111e-05
78,2014,26,1.34817404392479e-05
78,2015,1,1.47403083702213e-18
78,2015,2,1.47403083702213e-18
78,2015,3,1.47403083702213e-18
78,2015,4,1.47403083702213e-18
78,2015,5,1.47403083702213e-18
78,2015,6,1.47403083702213e-18
78,2015,7,5.00776142155498e-18
78,2015,8,5.86359911585859e-13
78,2015,9,1.6871649263927e-08
78,2015,10,2.65478886686725e-05
78,2015,11,0.00230312239995585
78,2015,12,0.0294349272976721
78,2015,13,0.134511500978146
78,2015,14,0.284435277841181
78,2015,15,0.289464283520965
78,2015,16,0.157710292031913
78,2015,17,0.0621341744647081
78,2015,18,0.0246503221082453
78,2015,19,0.0106966627095677
78,2015,20,0.00375204830873468
78,2015,21,0.000774745286485784
78,2015,22,9.54674159513464e-05
78,2015,23,9.47444689677965e-06
78,2015,24,1.00239274308545e-06
78,2015,25,1.19050346239745e-07
78,2015,26,1.49855837323542e-08
78,2016,1,4.57551147133461e-11
78,2016,2,2.53959948375774e-10
78,2016,3,1.42996271723379e-09
78,2016,4,8.28482754835283e-09
78,2016,5,4.88291421586317e-08
78,2016,6,2.74292691124983e-07
78,2016,7,1.37313151757458e-06
78,2016,8,6.61359526447654e-06
78,2016,9,3.9070099294465e-05
78,2016,10,0.000350750236737854
78,2016,11,0.00382118093629724
78,2016,12,0.0303856471995874
78,2016,13,0.115010463782201
78,2016,14,0.218085777885039
78,2016,15,0.257512823831494
78,2016,16,0.216389902189318
78,2016,17,0.116090485126746
78,2016,18,0.0343019881181348
78,2016,19,0.00615324563510784
78,2016,20,0.00108009079548942
78,2016,21,0.000302425989174866
